# timestamp tx ty tz qx qy qz qw
1654229320.10884190 70.47905994 -2.33649122 -2.41516873 0.00278606 -0.00931497 -0.05267024 0.99856463
1654229320.52015710 72.75341058 -2.53486100 -2.47266417 0.00273533 -0.00936846 -0.05364159 0.99851256
1654229320.93891191 75.02465571 -2.73675920 -2.52775247 0.00295333 -0.00940725 -0.05439015 0.99847108
1654229321.35300112 77.31654560 -2.94111391 -2.59945787 0.00434340 -0.01045803 -0.05627706 0.99835097
1654229321.77078700 79.60639198 -3.15253626 -2.66358016 0.00638688 -0.01195009 -0.05903491 0.99816396
1654229322.18637300 81.90337191 -3.37992573 -2.71309256 0.00675848 -0.01243572 -0.06230059 0.99795707
1654229322.60139704 84.18338323 -3.62076580 -2.76016600 0.00721265 -0.01287835 -0.06423024 0.99782594
1654229323.02081609 86.48722319 -3.86958165 -2.79778944 0.00701132 -0.01213294 -0.06702624 0.99765280
1654229323.43837190 88.76930506 -4.13822407 -2.84914640 0.00738437 -0.01241776 -0.06921349 0.99749725
1654229323.85204601 91.06428433 -4.41483996 -2.89519533 0.00757408 -0.01281606 -0.07162191 0.99732075
1654229324.26591301 93.37014505 -4.70814601 -2.93794934 0.00798063 -0.01335795 -0.07360422 0.99716613
1654229324.68747306 95.68254775 -5.00963083 -2.97504252 0.00771032 -0.01329109 -0.07607486 0.99698371
1654229325.10479903 97.99046186 -5.32310314 -3.01705595 0.00773000 -0.01367758 -0.07818820 0.99681482
1654229325.51920700 100.31167775 -5.64438067 -3.06178452 0.00749045 -0.01372378 -0.07981289 0.99668724
1654229325.93355894 102.61957672 -5.97968407 -3.09816314 0.00765311 -0.01423926 -0.08134773 0.99655467
1654229326.35463405 104.94260911 -6.31584127 -3.13967074 0.00819185 -0.01499526 -0.08177908 0.99650400
1654229326.76798701 107.25149945 -6.64795794 -3.14847133 0.00809255 -0.01500357 -0.08212555 0.99647619
1654229327.18710995 109.54042661 -6.97415893 -3.17816347 0.00832850 -0.01556494 -0.08267806 0.99641995
1654229327.60369897 111.86171964 -7.30313805 -3.22615854 0.00999447 -0.01717028 -0.08342226 0.99631622
1654229328.01941109 114.16907413 -7.64665603 -3.24642410 0.01043678 -0.01751824 -0.08476085 0.99619264
1654229328.43544102 116.47437638 -7.99654509 -3.26435459 0.01161156 -0.01830234 -0.08670223 0.99599845
1654229328.85222697 118.75077741 -8.34892570 -3.28561462 0.01214287 -0.01879293 -0.08837969 0.99583553
1654229329.26944399 121.02945070 -8.71156672 -3.30723594 0.01316865 -0.01957884 -0.09011716 0.99565162
1654229329.68664598 123.23947927 -9.07300935 -3.32685188 0.01393477 -0.02024042 -0.09218853 0.99543831
1654229330.10410690 125.35405044 -9.43678816 -3.33324310 0.01442741 -0.02070714 -0.09442033 0.99521247
1654229330.52057695 127.44672278 -9.80217406 -3.33712216 0.01441404 -0.02081866 -0.09568391 0.99508965
1654229330.93616199 129.50183714 -10.15930736 -3.34020450 0.01464068 -0.02101831 -0.09697830 0.99495683
1654229331.35126400 131.53270385 -10.51312972 -3.35497764 0.01553449 -0.02202836 -0.09827443 0.99479423
1654229331.77067399 133.56245027 -10.87154059 -3.36691847 0.01638546 -0.02287891 -0.10001315 0.99458808
1654229332.18798995 135.58531720 -11.23588634 -3.37371727 0.01728286 -0.02355864 -0.10162468 0.99439364
1654229332.60795307 137.60288949 -11.61347720 -3.38109912 0.01881160 -0.02460828 -0.10261949 0.99423830
1654229333.02132797 139.61328298 -11.99665873 -3.37966948 0.01954340 -0.02523779 -0.10383637 0.99408205
1654229333.44328809 141.61455303 -12.38757835 -3.38030868 0.02158171 -0.02632661 -0.10741767 0.99363101
1654229333.85304904 143.61046949 -12.78884789 -3.36981269 0.02175181 -0.02654763 -0.10927979 0.99341835
1654229334.27287698 145.59688847 -13.19217910 -3.36441629 0.02232726 -0.02693680 -0.11100069 0.99320428
1654229334.68428397 147.57802220 -13.59792506 -3.35592169 0.02282025 -0.02746841 -0.11190851 0.99307664
1654229335.10881805 149.55466178 -14.01527209 -3.35266570 0.02486071 -0.02876431 -0.11253410 0.99292026
1654229335.51858306 151.51645527 -14.42757723 -3.33723802 0.02591927 -0.02944309 -0.11353625 0.99275919
1654229335.94617105 153.49067886 -14.84887439 -3.31862466 0.02708139 -0.03037870 -0.11401588 0.99264501
1654229336.35033703 155.44567960 -15.27214693 -3.29254627 0.02728447 -0.03044478 -0.11484029 0.99254238
1654229336.84921288 157.77596177 -15.77788154 -3.26407745 0.02693697 -0.03024011 -0.11552948 0.99247815
1654229337.34872007 160.11240853 -16.28152896 -3.24153218 0.02741609 -0.03088495 -0.11809384 0.99214330
1654229337.77823400 162.06719605 -16.70445098 -3.22603155 0.02882481 -0.03222764 -0.12086439 0.99172693
1654229338.27782011 164.39304982 -17.23411239 -3.18242540 0.02823928 -0.03322603 -0.12291827 0.99145836
1654229338.78145504 166.71395690 -17.75949864 -3.15327942 0.03111483 -0.03485370 -0.12473644 0.99108925
1654229339.28336811 169.02642643 -18.28618896 -3.10949311 0.03210878 -0.03565010 -0.12648293 0.99080783
1654229339.79276299 171.32723814 -18.83141789 -3.06508334 0.03239450 -0.03600023 -0.12799865 0.99059120
1654229340.28348708 173.60844602 -19.39485986 -3.03227116 0.03376354 -0.03783466 -0.12879846 0.99037342
1654229340.78549004 175.90944431 -19.96418726 -2.97948513 0.03373345 -0.03844654 -0.12959847 0.99024651
1654229341.28428006 178.22868924 -20.53428097 -2.92370183 0.03404224 -0.03887361 -0.13145256 0.98997484
1654229341.79156590 180.55445363 -21.11294506 -2.85793199 0.03335377 -0.03895024 -0.13342512 0.98973135
1654229342.28285789 182.88080999 -21.68697573 -2.76299582 0.03470624 -0.03914801 -0.13483658 0.98948573
1654229342.78348589 185.19136670 -22.28426266 -2.63783633 0.03577970 -0.03885572 -0.13667601 0.98920661
1654229343.28632903 187.51590944 -22.88916534 -2.55387369 0.03694898 -0.03920395 -0.13869092 0.98886938
1654229343.68795109 189.44962861 -23.40261507 -2.50516516 0.03761495 -0.03953679 -0.14101362 0.98850246
1654229344.18657708 191.75823468 -24.02426232 -2.44483693 0.03785983 -0.03962841 -0.14484932 0.98793466
1654229344.68393612 194.03695094 -24.66050596 -2.38073372 0.03795575 -0.03963907 -0.14846723 0.98739333
1654229345.18594003 196.25564519 -25.30324304 -2.31060204 0.03856426 -0.03994361 -0.15082378 0.98700025
1654229345.68568492 198.50173467 -25.95015947 -2.23527151 0.03852525 -0.03943231 -0.15184174 0.98686624
1654229346.18505597 200.73840662 -26.59351354 -2.18342063 0.03907957 -0.04007221 -0.15211531 0.98677654
1654229346.68401408 202.95963982 -27.23530582 -2.12919138 0.03995301 -0.04079747 -0.15238058 0.98667091
1654229347.18015790 205.18393734 -27.88380042 -2.07397773 0.04073364 -0.04141388 -0.15354499 0.98643276
1654229347.68369389 207.39372353 -28.54831440 -1.96085435 0.04293501 -0.04183544 -0.15447939 0.98617569
1654229348.18361902 209.63617875 -29.25242136 -1.84501916 0.04456475 -0.04184711 -0.15600777 0.98586225
1654229348.60793400 211.56508183 -29.83866269 -1.79571549 0.04606465 -0.04338951 -0.15792536 0.98542122
1654229349.01616693 213.50447047 -30.43395951 -1.74018005 0.04641225 -0.04372490 -0.16008852 0.98504096
1654229349.44174004 215.45887980 -31.04550021 -1.69071820 0.04702653 -0.04499315 -0.16217160 0.98461388
1654229349.84996104 217.44050083 -31.67384755 -1.63394446 0.04725410 -0.04590970 -0.16425827 0.98421470
1654229350.27756405 219.41677099 -32.30371912 -1.57631480 0.04942342 -0.04734383 -0.16642354 0.98367631
1654229350.68351197 221.43627704 -32.95965261 -1.50514406 0.04924115 -0.04754831 -0.16820939 0.98337179
1654229351.10819888 223.45508098 -33.62719090 -1.43316118 0.04904176 -0.04734700 -0.17011514 0.98306358
1654229351.51588011 225.50047024 -34.29590378 -1.38442883 0.05032533 -0.04957952 -0.17352578 0.98229224
1654229351.94860697 227.54556195 -34.99851806 -1.30815856 0.05227496 -0.05128271 -0.17578827 0.98170051
1654229352.34950209 229.60655557 -35.71992946 -1.21771488 0.05305982 -0.05189068 -0.17830518 0.98117240
1654229352.78212190 231.65101141 -36.44657415 -1.12646799 0.05448107 -0.05310696 -0.18042058 0.98064258
1654229353.18180704 233.63572993 -37.16506532 -1.03860894 0.05587310 -0.05436951 -0.18207748 0.98018873
1654229353.61373711 235.62333866 -37.88326888 -0.95971788 0.05684673 -0.05577667 -0.18287858 0.97990450
1654229354.01526093 237.60663969 -38.60202421 -0.86055618 0.05705758 -0.05609952 -0.18377985 0.97970518
1654229354.44997501 239.57056856 -39.31135263 -0.76158431 0.05715801 -0.05676927 -0.18451733 0.97952211
1654229354.85083389 241.52644495 -40.03026965 -0.66378680 0.05726480 -0.05713171 -0.18585445 0.97924197
1654229355.28843594 243.43436034 -40.73462319 -0.56690143 0.05979178 -0.05968285 -0.18721699 0.97867906
1654229355.77899790 245.63207618 -41.54299321 -0.44969011 0.05944294 -0.06037513 -0.18960174 0.97819863
1654229356.28170705 247.87029210 -42.38414784 -0.31970528 0.05950945 -0.06027779 -0.19070444 0.97798621
1654229356.78397703 250.05070184 -43.19399119 -0.21429529 0.06059235 -0.06172389 -0.19206230 0.97756371
1654229357.27558088 252.13413792 -43.98992522 -0.07807095 0.05951852 -0.06194845 -0.19319685 0.97739189
1654229357.78305101 254.24986436 -44.79796969 0.04525749 0.05979366 -0.06221752 -0.19447826 0.97710384
1654229358.27590489 256.39346382 -45.63861135 0.18805012 0.05985539 -0.06217132 -0.19670896 0.97665636
1654229358.77203012 258.54919418 -46.48595179 0.33270854 0.05851764 -0.06217685 -0.19849593 0.97637549
1654229359.26717496 260.74166373 -47.35701919 0.47122320 0.05836703 -0.06214300 -0.20104602 0.97586476
1654229359.67936611 262.60768311 -48.11787477 0.58454929 0.05841844 -0.06190967 -0.20160373 0.97576145
1654229360.09881592 264.49642156 -48.88713357 0.69524623 0.05854369 -0.06195169 -0.20300427 0.97546086
1654229360.51266098 266.43610192 -49.68433567 0.81364502 0.05866268 -0.06201071 -0.20383199 0.97527734
1654229360.93251991 268.41555476 -50.50871598 0.93885845 0.05951492 -0.06288041 -0.20530337 0.97486130
1654229361.34257603 270.42706613 -51.34985094 1.05831763 0.05998516 -0.06317882 -0.20636888 0.97458817
1654229361.76195192 272.45338953 -52.20570236 1.17838237 0.06116184 -0.06380166 -0.20827891 0.97406800
1654229362.17704511 274.50810983 -53.08457290 1.30281243 0.06159944 -0.06398465 -0.21017661 0.97362070
1654229362.59611702 276.58286438 -53.98006093 1.45406517 0.05974083 -0.06251818 -0.21197144 0.97344266
1654229363.01026511 278.65787259 -54.88544781 1.53918952 0.06358452 -0.06521208 -0.21416621 0.97254163
1654229363.42703605 280.74198770 -55.81394581 1.66700179 0.06454507 -0.06581230 -0.21625540 0.97197545
1654229363.84180093 282.82810464 -56.76520325 1.80947625 0.06489267 -0.06569246 -0.21786856 0.97160009
1654229364.26227999 284.91497438 -57.71542746 1.93842130 0.06540426 -0.06580177 -0.21884214 0.97133955
1654229364.67917895 286.98518358 -58.65755201 2.06392593 0.06608602 -0.06619633 -0.22021352 0.97095658
1654229365.09849310 289.05757933 -59.60690544 2.16997128 0.06865337 -0.06831780 -0.22070203 0.97052048
1654229365.51366210 291.09951677 -60.54458658 2.29920313 0.07027169 -0.06964766 -0.22151547 0.97012473
1654229365.93224192 293.12325932 -61.47648572 2.43065913 0.07106021 -0.07041368 -0.22259276 0.96976535
1654229366.35000110 295.13993055 -62.39825322 2.54936962 0.07218354 -0.07199946 -0.22317419 0.96943225
1654229366.76501107 297.12192204 -63.31294865 2.68938222 0.07291592 -0.07265241 -0.22373846 0.96919864
1654229367.18248796 299.13339538 -64.24918753 2.83552289 0.07325434 -0.07323965 -0.22400630 0.96906704
1654229367.59574890 301.14641208 -65.18469224 2.98070888 0.07539645 -0.07468380 -0.22403842 0.96878506
1654229368.01592898 303.17007498 -66.13241517 3.14692786 0.07510427 -0.07464868 -0.22392248 0.96883726
1654229368.42751002 305.18617326 -67.07980018 3.30048046 0.07532745 -0.07486397 -0.22384303 0.96882169
1654229368.84837294 307.21417696 -68.02612405 3.45775830 0.07539783 -0.07479893 -0.22374146 0.96884470
1654229369.26382899 309.22198167 -68.96164142 3.61477822 0.07536077 -0.07481100 -0.22382283 0.96882785
1654229369.68255401 311.23486613 -69.90150310 3.74178592 0.07864051 -0.07743394 -0.22387805 0.96834822
1654229370.09462810 313.24559316 -70.84036732 3.90170328 0.07890088 -0.07747745 -0.22371978 0.96836014
1654229370.51638603 315.26465572 -71.78866469 4.07022642 0.07920529 -0.07748304 -0.22342544 0.96840279
1654229370.93192005 317.27014172 -72.72660722 4.21825078 0.07891057 -0.07749044 -0.22263847 0.96860749
1654229371.34824491 319.27410429 -73.67784335 4.39207471 0.07894105 -0.07750898 -0.22085117 0.96901261
1654229371.76484609 321.27734193 -74.58645673 4.57047270 0.07972546 -0.07785440 -0.22010890 0.96908958
1654229372.18690705 323.25367557 -75.48705405 4.73139537 0.08062001 -0.07862300 -0.21940768 0.96911254
1654229372.60104108 325.21708280 -76.37614005 4.89069270 0.08268859 -0.08006972 -0.21897571 0.96891748
1654229373.01606894 327.08350245 -77.23412838 5.05674678 0.08269826 -0.08018643 -0.21820029 0.96908192
1654229373.51937294 329.23692571 -78.20809932 5.24001550 0.08339169 -0.08099085 -0.21786980 0.96902996
1654229374.01728797 331.14692101 -79.07901550 5.40996359 0.08468181 -0.08232005 -0.21740497 0.96891046
1654229374.52087688 333.10664857 -79.96819660 5.59022708 0.08589439 -0.08351699 -0.21706346 0.96877785
1654229375.02213693 335.04205963 -80.85148492 5.77670555 0.08598432 -0.08380391 -0.21683717 0.96879577
1654229375.52048993 336.96266541 -81.71526052 5.96553528 0.08611304 -0.08402760 -0.21690949 0.96874877
1654229376.02060795 338.91713790 -82.60174840 6.14654170 0.08658065 -0.08454322 -0.21668969 0.96871142
1654229376.52282500 340.84448345 -83.47709868 6.32425990 0.08738186 -0.08564910 -0.21666400 0.96854807
1654229377.01733088 342.93628184 -84.42297889 6.52684420 0.08745700 -0.08574569 -0.21634428 0.96860420
1654229377.52077794 345.05397855 -85.37963266 6.72994251 0.08735555 -0.08559724 -0.21670444 0.96854598
1654229377.93693805 346.88559769 -86.22411956 6.88845098 0.08857876 -0.08718945 -0.21643175 0.96835381
1654229378.35007811 348.83495117 -87.10743688 7.08618027 0.08827561 -0.08685400 -0.21645378 0.96840671
1654229378.77248001 350.85412691 -88.02777806 7.30171762 0.08845137 -0.08644468 -0.21662829 0.96838828
1654229379.18542600 352.95978414 -88.98659868 7.50531983 0.08891856 -0.08719682 -0.21676604 0.96824722
1654229379.60591102 355.15344954 -89.98341337 7.72220783 0.08919755 -0.08809398 -0.21753856 0.96796706
1654229380.01600194 357.40393992 -91.01534146 7.96386499 0.08850213 -0.08778667 -0.21840944 0.96786269
1654229380.34898996 359.23584920 -91.86384773 8.16597273 0.08750069 -0.08780399 -0.21944632 0.96771762
1654229380.68336797 361.17771943 -92.75656763 8.31578010 0.08946920 -0.08917598 -0.22130140 0.96698945
1654229381.02179503 362.94964034 -93.68450303 8.34934606 0.08786341 -0.09011753 -0.22148275 0.96700788
1654229381.35493994 364.75718124 -94.56100120 8.52791104 0.08730795 -0.09027093 -0.22290247 0.96671763
1654229381.77022004 366.96388644 -95.61188223 8.78979129 0.08876287 -0.09102929 -0.22414077 0.96622758
1654229382.18634009 369.21074598 -96.68214802 9.05330675 0.08861857 -0.09089516 -0.22501578 0.96605006
1654229382.52303696 371.03108153 -97.54105780 9.24077022 0.08916226 -0.09137786 -0.22684406 0.96552677
1654229382.94980407 373.24861500 -98.60762427 9.49678009 0.08974565 -0.09175385 -0.22757505 0.96526501
1654229383.35397911 375.39371047 -99.65092344 9.74178856 0.09060597 -0.09274268 -0.22750139 0.96510749
1654229383.78367090 377.43287889 -100.65540275 9.98943329 0.09149731 -0.09356064 -0.22721435 0.96501207
1654229384.19021702 379.34588539 -101.58239840 10.20256721 0.09229304 -0.09447280 -0.22758950 0.96475899
1654229384.62538910 381.13587793 -102.45928309 10.40985943 0.09321494 -0.09538708 -0.22875406 0.96430486
1654229385.12443089 383.17947158 -103.46259062 10.64281685 0.09377557 -0.09594989 -0.23408257 0.96291490
1654229385.62396789 385.15435875 -104.46142480 10.86734988 0.09392042 -0.09577216 -0.24014867 0.96142356
1654229386.12925410 387.04628102 -105.44942198 11.07703024 0.09483837 -0.09607068 -0.24846243 0.95918847
1654229386.62644196 388.84813407 -106.44082619 11.27825690 0.09560126 -0.09529416 -0.26299526 0.95530776
1654229387.13156390 390.60435995 -107.47760308 11.47081460 0.09603574 -0.09414044 -0.27579411 0.95176275
1654229387.62794304 392.33420893 -108.55911244 11.64898539 0.09653282 -0.09324332 -0.28616488 0.94873429
1654229388.12892199 394.06780369 -109.68636347 11.81712598 0.09703551 -0.09296455 -0.29597196 0.94569673
1654229388.62712097 395.74261902 -110.83593693 11.97991368 0.09770521 -0.09211384 -0.30915441 0.94148409
1654229389.13075709 397.49252235 -112.10162939 12.13441426 0.09835340 -0.09127471 -0.31948779 0.93804216
1654229389.62915492 399.27582065 -113.45083762 12.30368542 0.09722822 -0.08897289 -0.32837848 0.93530641
1654229390.14264607 401.03672634 -114.80049660 12.45528487 0.09275916 -0.08748907 -0.33942227 0.93195168
1654229390.52949810 402.60217766 -116.07751363 12.57169944 0.09330281 -0.08667711 -0.34708646 0.92914620
1654229390.97000003 404.19363370 -117.41734207 12.68310509 0.09350645 -0.08652531 -0.35275718 0.92700177
1654229391.36554408 405.84032731 -118.82841221 12.81840932 0.09169489 -0.08573037 -0.35301517 0.92715837
1654229391.79642892 407.54598282 -120.28992910 12.94310292 0.09152735 -0.08590267 -0.35197753 0.92755339
1654229392.19874811 409.31281354 -121.79654960 13.08220736 0.09146899 -0.08552833 -0.35146320 0.92778874
1654229392.62122703 411.05054853 -123.27662736 13.22165312 0.09163378 -0.08541964 -0.35163016 0.92771923
1654229393.02694011 412.77291110 -124.75068061 13.35276735 0.09153625 -0.08512870 -0.35239636 0.92746484
1654229393.45582700 414.48828597 -126.22395451 13.48977229 0.09161373 -0.08503064 -0.35406190 0.92683164
1654229393.85861111 416.29085936 -127.78693308 13.61914756 0.09210749 -0.08508199 -0.35470205 0.92653317
1654229394.29210091 418.01466516 -129.29843736 13.74732039 0.09312546 -0.08547355 -0.35558717 0.92605599
1654229394.69025397 419.76834571 -130.83320588 13.87482030 0.09359501 -0.08574813 -0.35654183 0.92561610
1654229395.11837196 421.48055761 -132.33231143 13.99306897 0.09484422 -0.08645926 -0.35691965 0.92527711
1654229395.52517104 423.21556465 -133.85574113 14.12707294 0.09540784 -0.08675273 -0.35704089 0.92514492
1654229395.95458198 424.94579599 -135.37293856 14.26242274 0.09499875 -0.08668673 -0.35746792 0.92502829
1654229396.35955191 426.67218227 -136.88894473 14.38144876 0.09517762 -0.08715117 -0.35732356 0.92502204
1654229396.78304291 428.38671370 -138.39479771 14.49943431 0.09604544 -0.08833715 -0.35716303 0.92488182
1654229397.19204593 430.09389153 -139.89849384 14.61719144 0.09701164 -0.08949411 -0.35652014 0.92491780
1654229397.62102389 431.80576449 -141.40970233 14.76079492 0.09704075 -0.09052011 -0.35592557 0.92504389
1654229398.02572703 433.52878069 -142.92450587 14.91234429 0.09753856 -0.09105878 -0.35537141 0.92515171
1654229398.45671606 435.25655924 -144.42755533 15.05346629 0.09764841 -0.09210623 -0.35494547 0.92519995
1654229398.86021304 436.97523439 -145.92413810 15.19202711 0.09801309 -0.09320036 -0.35442261 0.92525226
1654229399.28764796 438.67205786 -147.39736850 15.33416204 0.09753409 -0.09431313 -0.35440736 0.92519595
1654229399.69484901 440.36499115 -148.86554641 15.47926304 0.09668606 -0.09544610 -0.35393193 0.92535076
1654229400.12263107 442.02329126 -150.30309549 15.63776953 0.09645557 -0.09626337 -0.35402307 0.92525529
1654229400.53564095 443.65901869 -151.72054819 15.79356120 0.09631396 -0.09672662 -0.35354253 0.92540546
1654229400.95896411 445.26733254 -153.11496985 15.95125501 0.09637639 -0.09734681 -0.35383937 0.92522045
1654229401.36565089 446.80166534 -154.45151458 16.10373596 0.09584495 -0.09836937 -0.35354642 0.92527949
1654229401.86883402 448.63847853 -156.04807108 16.29505694 0.09625108 -0.09943628 -0.35332873 0.92520644
1654229402.36644697 450.40637646 -157.58731213 16.49316222 0.09631049 -0.10001314 -0.35317818 0.92519557
1654229402.86879706 452.16505997 -159.11054017 16.68043925 0.09633600 -0.10012024 -0.35333670 0.92512080
1654229403.36700106 453.89409647 -160.61649346 16.86875536 0.09621771 -0.09993814 -0.35336976 0.92514017
1654229403.87010002 455.61610366 -162.11058117 17.04842146 0.09627255 -0.10031839 -0.35337200 0.92509245
1654229404.37213397 457.33704538 -163.61068157 17.23179377 0.09596728 -0.10042354 -0.35327410 0.92515015
1654229404.87984300 459.09882943 -165.13736538 17.42490954 0.09580575 -0.10067711 -0.35140303 0.92585166
1654229405.37525892 460.88514372 -166.67655011 17.63377254 0.09585002 -0.10049921 -0.34971547 0.92650514
1654229405.87694907 462.68205878 -168.21582004 17.83865628 0.09593176 -0.10066272 -0.34839417 0.92697660
1654229406.37762809 464.46307355 -169.73585798 18.03338448 0.09618810 -0.10098417 -0.34771053 0.92717174
1654229406.87833810 466.16432809 -171.19148470 18.21801372 0.09605083 -0.10099478 -0.34730304 0.92733753
1654229407.37697601 467.82758373 -172.62967405 18.40557460 0.09512141 -0.10058902 -0.34836821 0.92707786
1654229408.04550004 469.54209977 -174.09336289 18.58827364 0.09371434 -0.09992027 -0.35064354 0.92643546
1654229409.15516305 471.09602101 -175.38808786 18.75235006 0.08135366 -0.09470441 -0.35409578 0.92683809
1654229409.67943907 472.63137321 -176.74575524 18.96073708 0.07972467 -0.09387235 -0.35387982 0.92714672
1654229410.15912890 474.27795647 -178.20847605 19.15872482 0.08052131 -0.09412609 -0.35382443 0.92707328
1654229410.66055989 475.86666382 -179.62927145 19.33250272 0.08130600 -0.09489052 -0.35366037 0.92698946
1654229411.49357295 477.41021479 -180.97170908 19.44907447 0.09049757 -0.10005918 -0.35272284 0.92595083
1654229411.99646592 478.94901531 -182.30129980 19.54302362 0.09696400 -0.10357305 -0.35196093 0.92519950
1654229412.54670405 480.52070785 -183.63178312 19.64109875 0.09885879 -0.10505438 -0.35182644 0.92488306
1654229413.21334100 482.19649481 -185.06283139 19.77058460 0.10121122 -0.10615738 -0.35220908 0.92435689
1654229413.71188092 484.02386634 -186.67196411 19.98189134 0.10030871 -0.10570842 -0.35310701 0.92416412
1654229414.16138005 485.59706797 -188.05753131 20.16845842 0.10001103 -0.10611896 -0.35398572 0.92381311
1654229414.54096198 487.22798878 -189.50822425 20.34837099 0.10100297 -0.10659558 -0.35382078 0.92371350
1654229416.37911105 488.89126544 -190.92644459 20.32946251 0.11541502 -0.11239554 -0.35261127 0.92179819
1654229417.15349293 490.43945308 -192.32068919 20.49942716 0.11806426 -0.11456174 -0.35114895 0.92175423
1654229417.54487300 491.95664232 -193.67132335 20.70586944 0.11934782 -0.11470747 -0.35023476 0.92191860
1654229417.98829389 493.50889259 -195.07734772 20.98933571 0.12002061 -0.11386327 -0.34906025 0.92238124
1654229418.37863493 495.30806798 -196.65844094 21.22178296 0.12050582 -0.11403246 -0.34765433 0.92282794
1654229418.81953907 497.07064017 -198.18611454 21.45888178 0.11996635 -0.11365975 -0.34679849 0.92326613
1654229419.20969200 498.87844512 -199.75648948 21.67948651 0.12038497 -0.11404346 -0.34579272 0.92354152
1654229419.65372109 500.65684890 -201.29194013 21.90009213 0.12070108 -0.11422739 -0.34531684 0.92365558
1654229420.04133701 502.41231499 -202.80593326 22.11630259 0.12112830 -0.11464124 -0.34448030 0.92386073
1654229420.49163699 504.18504107 -204.32040567 22.34020558 0.12141089 -0.11496242 -0.34371476 0.92406883
1654229420.87295699 505.88683350 -205.78745152 22.55458543 0.12200829 -0.11579020 -0.34254287 0.92432191
1654229421.31602311 507.66438176 -207.29638843 22.79920461 0.12228722 -0.11582068 -0.34177148 0.92456674
1654229421.70802307 509.39078655 -208.76239392 23.02071667 0.12203223 -0.11557780 -0.34075484 0.92500597
