# timestamp tx ty tz qx qy qz qw
1654231639.37236309 44.48448161 58.64565044 -1.38351170 0.05059888 0.00614880 0.77242198 0.63306100
1654231639.87404299 43.96689300 60.96829483 -1.29830207 0.04978947 0.00551914 0.77219649 0.63340597
1654231640.32128692 43.52975066 62.95058190 -1.25407941 0.05014324 0.00461193 0.77149204 0.63424318
1654231640.70735097 43.09182051 64.94843208 -1.19389542 0.05019582 0.00457170 0.77085936 0.63500813
1654231641.15148997 42.65365239 66.95500210 -1.14243481 0.05050746 0.00435972 0.77024321 0.63573217
1654231641.53698492 42.21855594 68.98315826 -1.09398282 0.05112179 0.00437047 0.77036358 0.63553711
1654231641.98455310 41.78391468 70.99459190 -1.03732380 0.05133936 0.00436674 0.77044658 0.63541897
1654231642.48432398 41.30889928 73.29263129 -0.96651173 0.05089457 0.00304225 0.77066744 0.63519460
1654231642.87238503 40.87759656 75.25712725 -0.91362010 0.05168041 0.00313292 0.77201393 0.63349334
1654231643.37075996 40.35897343 77.55823381 -0.84413470 0.05207273 0.00274574 0.77415039 0.63085028
1654231643.87242198 39.83558180 79.85984652 -0.77026159 0.05240989 0.00260812 0.77526508 0.62945250
1654231644.37452888 39.30286739 82.15889344 -0.69453923 0.05268802 0.00273432 0.77568930 0.62890588
1654231644.87079310 38.77245785 84.42897514 -0.61972341 0.05292239 0.00215640 0.77662897 0.62772766
1654231645.36705709 38.24797383 86.65277359 -0.54340650 0.05333129 0.00190675 0.77674197 0.62755402
1654231645.86811805 37.75604055 88.74705166 -0.47432337 0.05439400 0.00164915 0.77633910 0.62796192
1654231646.36640406 37.24831418 90.90852169 -0.37873925 0.05406320 0.00216803 0.77611280 0.62826857
1654231646.86718297 36.75094578 93.03438029 -0.27382489 0.05267713 0.00075671 0.77564362 0.62896862
1654231647.36709595 36.27919369 95.08152190 -0.25155153 0.05632551 0.00414176 0.77522285 0.62915803
1654231647.86859202 35.83780158 97.07532093 -0.15398009 0.05602754 0.00407424 0.77454769 0.63001602
1654231648.48019791 35.34953217 99.27531051 -0.08873189 0.05761139 0.00568831 0.77419124 0.63029874
1654231649.03251696 34.90085868 101.34316194 0.00231263 0.05894816 0.00652651 0.77442806 0.62987594
1654231649.70135307 34.41769201 103.51147217 0.15141902 0.05859295 0.00616838 0.77615059 0.62778903
1654231650.37139606 33.91704560 105.66138529 0.27140307 0.05696839 0.00498979 0.78086072 0.62208218
1654231651.03095794 33.39358405 107.85087177 0.16971257 0.06236122 0.00730646 0.78237958 0.61962882
1654231651.70101500 32.87275872 110.00357430 0.34366274 0.06001618 0.00651024 0.78266556 0.61950811
1654231652.31398511 32.37739948 111.98044272 0.44333994 0.05967435 0.00599517 0.78246936 0.61979410
1654231652.86524010 31.89243952 113.93013424 0.52601544 0.06090263 0.00602051 0.78293211 0.61908960
1654231653.52948189 31.34094521 116.07586084 0.61647984 0.06275293 0.00755590 0.78196170 0.62011360
1654231654.19362497 30.82191823 118.21918445 0.72251782 0.06218251 0.00857460 0.76208444 0.64442775
1654231654.86206293 30.49888267 120.41204107 0.81924532 0.06045230 0.00931323 0.71757051 0.69379488
1654231655.47462201 30.48429558 122.41665576 0.87674040 0.05797547 0.01042601 0.65949408 0.74939822
1654231656.02808404 30.83904058 124.47243946 0.91992644 0.05418392 0.01197915 0.58369883 0.81007178
1654231656.63587689 31.61043667 126.51564409 0.92261761 0.05048279 0.01350992 0.50121648 0.86374244
1654231657.19909096 32.79931919 128.41361868 0.88303688 0.04810726 0.01648015 0.43068533 0.90106839
1654231657.80070806 34.19051263 130.08788883 0.82537016 0.04542137 0.01596484 0.39487257 0.91747353
1654231658.36877394 35.63686858 131.64152885 0.75729645 0.04405011 0.01636265 0.37135866 0.92729963
1654231658.97459793 37.12360835 133.07413873 0.68140751 0.04278211 0.01620560 0.35686252 0.93303602
1654231659.53327203 38.68060708 134.51492361 0.59174447 0.04199767 0.01535305 0.35379462 0.93425363
1654231660.13814497 40.33704581 136.03232084 0.50900760 0.04175284 0.01591400 0.35185042 0.93498916
1654231660.69949102 41.87971547 137.43799774 0.42152313 0.04102743 0.01564763 0.34425308 0.93784952
1654231661.30106592 43.49131003 138.87729368 0.32315671 0.04120808 0.01605024 0.33767638 0.94022282
1654231661.80021191 45.03356511 140.20910083 0.22603200 0.04178138 0.01631999 0.33759587 0.94022178
1654231662.29406595 46.69089088 141.64992477 0.11801500 0.04228598 0.01618554 0.34144884 0.93880915
1654231662.79365611 48.46151087 143.20416756 0.03420929 0.04225008 0.01707449 0.34564133 0.93725955
1654231663.29121399 50.19387084 144.75508458 -0.06430149 0.04296734 0.01708742 0.34945456 0.93581159
1654231663.79079103 51.87933698 146.27258150 -0.17696767 0.04319644 0.01611515 0.35088866 0.93528152
1654231664.19323802 53.35436934 147.62355881 -0.26449344 0.04308303 0.01570952 0.35116747 0.93518900
1654231664.69143391 55.07367865 149.19821107 -0.36929070 0.04310080 0.01373824 0.35178942 0.93498545
1654231665.19124794 56.74324425 150.77651449 -0.45920969 0.04421024 0.01395812 0.35286242 0.93452594
1654231665.69056892 58.40646606 152.32042895 -0.57530110 0.04346617 0.01280536 0.35500674 0.93376492
1654231666.19182110 60.11807281 153.91197660 -0.64096544 0.04349156 0.01216442 0.35647070 0.93321442
1654231666.68944001 61.83437865 155.50808069 -0.71887995 0.04393431 0.01221064 0.35724938 0.93289525
1654231667.19058204 63.56353994 157.12244517 -0.78641132 0.04255894 0.01099071 0.35724355 0.93297641
1654231667.69151711 65.23216558 158.67926329 -0.86267154 0.04315886 0.01067321 0.35731655 0.93292458
1654231668.19271803 66.84420622 160.17472707 -0.92612956 0.04184978 0.00828994 0.35774089 0.93284582
1654231668.69656301 68.45848297 161.67125495 -0.93989601 0.04373528 0.00851725 0.35788497 0.93270201
1654231669.19722700 70.08381321 163.16727837 -0.95078177 0.04204565 0.00868442 0.35786385 0.93278626
1654231669.69615197 71.77103416 164.74313743 -0.99891734 0.04245536 0.00909195 0.35799719 0.93271265
1654231670.19729590 73.41860840 166.28483838 -1.05947109 0.04264328 0.00902589 0.35709058 0.93305220
1654231670.69678497 75.00123011 167.76526430 -1.12068897 0.04317746 0.00922786 0.35672297 0.93316626
1654231671.19822598 76.57088496 169.23325307 -1.18906430 0.04471562 0.00885198 0.35618962 0.93330119
1654231671.70192409 78.12249529 170.68535958 -1.25383244 0.04506247 0.00794715 0.35532828 0.93362092
1654231672.19969893 79.60470446 172.03378372 -1.27310985 0.04168879 0.00850646 0.35501228 0.93389291
1654231672.70453310 81.11618231 173.42770553 -1.33176057 0.04276975 0.00847931 0.35529879 0.93373531
1654231673.19975209 82.61926245 174.78908944 -1.36846292 0.04376570 0.00916893 0.35655749 0.93320268
1654231673.69730091 84.15853033 176.20265110 -1.42918459 0.04338750 0.00898937 0.35723385 0.93296339
1654231674.19600105 85.76492279 177.72034168 -1.47301103 0.04228774 0.00941953 0.35922003 0.93224674
1654231674.69539094 87.31863887 179.18850297 -1.53496311 0.04235791 0.00936570 0.35982127 0.93201220
1654231675.19650197 88.87363213 180.66511017 -1.58404870 0.04220346 0.01006218 0.35973472 0.93204536
1654231675.69712400 90.34862755 182.06305834 -1.65126124 0.04250191 0.00992843 0.35967488 0.93205633
1654231676.29267311 91.83379211 183.46544886 -1.70926088 0.04293338 0.01000776 0.35982356 0.93197831
1654231676.95814109 93.40007828 184.92696959 -1.75840186 0.04273761 0.00982335 0.36020674 0.93184124
1654231677.69717312 95.03223746 186.47061807 -1.83917899 0.04329481 0.00935839 0.36001176 0.93189565
1654231678.46906805 96.64527639 187.99857426 -1.89789972 0.04305969 0.00918609 0.36011555 0.93186816
1654231679.14132309 98.13466948 189.41177161 -1.96300677 0.04127146 0.00868813 0.36048324 0.93181168
1654231679.81608701 99.76472559 190.95914709 -2.03646902 0.04117082 0.00790716 0.36046133 0.93183157
1654231680.37088895 101.28925850 192.41738573 -2.08918276 0.04090069 0.00719327 0.36046058 0.93184954
1654231680.98735595 102.95864943 194.01220852 -2.14389903 0.04087226 0.00686421 0.36025236 0.93193379
1654231681.48325801 104.50824540 195.47514650 -2.20056850 0.04046227 0.00625733 0.35963396 0.93219476
1654231681.98188090 106.09249137 196.96399844 -2.26128210 0.04068031 0.00573342 0.35928469 0.93232331
1654231682.48455906 107.74615150 198.52668764 -2.30816689 0.04120816 0.00580440 0.35984668 0.93208291
1654231682.97766209 109.35385294 200.05236870 -2.32307584 0.04101299 0.00637050 0.36248985 0.93106308
1654231683.47557497 110.93514548 201.57057346 -2.38818586 0.04094024 0.00578160 0.36328379 0.93076063
1654231683.98344111 112.41648108 202.99896461 -2.44033269 0.04073940 0.00562540 0.36346977 0.93069779
1654231684.53039098 114.04924456 204.56971470 -2.48268292 0.04066651 0.00514902 0.36381744 0.93056789
1654231685.13555789 115.57376928 206.02975756 -2.53156031 0.04074334 0.00502527 0.36376431 0.93058598
1654231685.69600511 117.12283492 207.50496843 -2.58555129 0.04100635 0.00503449 0.36529339 0.92997520
1654231686.29963708 118.56677261 208.89475881 -2.65673607 0.04206293 0.00581673 0.36543978 0.92986593
1654231686.96581197 120.15478210 210.38502887 -2.65340693 0.04305362 0.00783837 0.36705628 0.92916878
1654231687.63334107 121.61153812 211.80392265 -2.61894241 0.04272257 0.00970367 0.36894963 0.92841628
1654231688.35780692 123.14298441 213.32585358 -2.62671290 0.04169545 0.00974890 0.37426012 0.92633461
1654231689.12138104 124.54646198 214.79943772 -2.68082596 0.04145627 0.00947890 0.38266594 0.92290753
1654231689.95479298 126.02039557 216.32799126 -2.65469278 0.04116399 0.01065851 0.38548689 0.92173303
1654231690.79312396 127.45851396 217.82309408 -2.60292800 0.04030849 0.01241308 0.37376583 0.92656368
1654231691.52186489 128.92551446 219.26469246 -2.66864375 0.03960641 0.01251652 0.36438291 0.93032240
1654231692.28801298 130.48358006 220.74984953 -2.71670206 0.04175901 0.01317287 0.36195168 0.93116789
1654231692.95367098 132.04592100 222.24350945 -2.80437969 0.04089127 0.01286651 0.36144812 0.93140625
1654231693.52013302 133.58643236 223.72555686 -2.92291275 0.04148102 0.01312121 0.35953496 0.93211682
1654231694.11981606 135.15474663 225.16951400 -2.85438841 0.03810655 0.01530414 0.35907077 0.93240649
1654231694.61912704 136.64158641 226.58245592 -2.94086120 0.03808953 0.01543643 0.35875841 0.93252523
1654231695.12957001 138.26824861 228.13040302 -3.04646071 0.03820280 0.01437941 0.36013064 0.93200842
1654231695.61818504 139.95144654 229.72777207 -3.10444902 0.03595052 0.01234688 0.35860756 0.93271417
1654231696.11879706 141.69172002 231.36970334 -3.21482890 0.03625809 0.00733433 0.35605370 0.93373300
1654231696.51933002 143.19177276 232.77442253 -3.28982981 0.03750039 0.00544706 0.35583327 0.93378088
1654231696.95236397 144.72467346 234.20534869 -3.35245625 0.03904766 0.00381275 0.35572967 0.93376504
1654231697.35436797 146.25193437 235.62897162 -3.40610511 0.03983236 0.00288447 0.35461993 0.93415725
1654231697.78815389 147.76174615 237.03869113 -3.45560689 0.04038288 0.00223695 0.35463021 0.93413149
1654231698.18825102 149.23193693 238.40903393 -3.50334115 0.04171152 0.00154819 0.35438801 0.93416641
1654231698.68497992 150.95749407 240.01601190 -3.53747583 0.04175758 0.00153014 0.34979264 0.93589480
1654231699.18418503 152.70094666 241.57468395 -3.58482751 0.04173916 0.00090642 0.33563619 0.94106608
1654231699.68340802 154.47156840 243.05126225 -3.63148106 0.04107533 0.00042068 0.31581120 0.94793245
1654231700.18452501 156.27681167 244.42898535 -3.69185747 0.04100166 -0.00044035 0.29062413 0.95595831
1654231700.68385911 158.20433820 245.73321799 -3.77421281 0.04292922 -0.00040020 0.26241919 0.96399849
1654231701.18637395 160.19946862 246.91602844 -3.82254527 0.04292519 0.00055239 0.23371280 0.97135753
1654231701.68265891 162.28704062 247.97912743 -3.88974286 0.04179472 0.00027940 0.20087498 0.97872487
1654231702.18144107 164.42787876 248.89259867 -3.95338066 0.03972746 0.00012819 0.16610489 0.98530750
1654231702.68118596 166.60603840 249.66372284 -4.04395269 0.03638003 -0.00160252 0.12806515 0.99109699
1654231703.18117404 168.86018276 250.24840886 -4.11105201 0.03347404 -0.00154481 0.08445802 0.99586342
1654231703.68058395 171.18545308 250.62128097 -4.18061845 0.02887378 -0.00178998 0.03143722 0.99908698
1654231704.18052101 173.57711980 250.73535669 -4.27848322 0.02578476 -0.00165397 -0.03344056 0.99910667
1654231704.68684411 175.93791705 250.53959302 -4.39054831 0.02177203 -0.00217088 -0.10447672 0.99428662
1654231705.18549204 178.23336324 250.00218107 -4.49373140 0.01806577 -0.00191097 -0.17583743 0.98425158
1654231705.68864989 180.44110345 249.13875576 -4.59822874 0.01449902 -0.00124802 -0.24333919 0.96983208
1654231706.12389708 182.22097806 248.17801024 -4.69435772 0.01144996 -0.00129816 -0.28651833 0.95800546
1654231706.52878499 183.96776823 247.02677047 -4.80928784 0.01023856 -0.00215067 -0.32099790 0.94702212
1654231706.96074200 185.68891273 245.72296990 -4.90622762 0.00765498 -0.00206107 -0.34506938 0.93854370
1654231707.36568189 187.39914716 244.29021132 -5.01353671 0.01028940 -0.00223461 -0.35909921 0.93324000
1654231707.79329991 189.10710819 242.78443245 -5.12481958 0.00947400 -0.00240929 -0.36863814 0.92952158
1654231708.20330095 190.81581436 241.23010385 -5.23607917 0.00957584 -0.00290285 -0.37095300 0.92859773
1654231708.62744308 192.53948934 239.65292047 -5.34648440 0.00933629 -0.00322819 -0.37192589 0.92820986
1654231709.03755808 194.27075807 238.06415969 -5.46096839 0.00943063 -0.00393298 -0.37298641 0.92778054
1654231709.47375298 195.99043548 236.47709841 -5.56410987 0.00926067 -0.00443071 -0.37381892 0.92744489
1654231709.87567711 197.67850645 234.92064113 -5.66143844 0.00922008 -0.00503541 -0.37511196 0.92691998
1654231710.29815602 199.36193816 233.34842560 -5.75880148 0.00924490 -0.00560420 -0.37637814 0.92640305
1654231710.70806599 201.04920504 231.77095789 -5.86028817 0.00922819 -0.00636241 -0.37671579 0.92626107
1654231711.12888408 202.72025039 230.20066409 -5.94673751 0.00939764 -0.00669335 -0.37543120 0.92677845
1654231711.54008889 204.38121139 228.65305435 -6.05313571 0.00953955 -0.00858976 -0.37441966 0.92717050
1654231711.96034098 206.06884709 227.09359671 -6.15435547 0.01032525 -0.01066480 -0.37377220 0.92740174
1654231712.37668705 207.73285613 225.55025446 -6.23203520 0.01067137 -0.01138009 -0.37165011 0.92824179
1654231712.78861308 209.39954055 224.02887886 -6.30136126 0.01082861 -0.01182835 -0.36894794 0.92931171
1654231713.20205402 211.07783268 222.51685804 -6.39020951 0.01125979 -0.01261752 -0.36749945 0.92986998
1654231713.62151599 212.74589016 220.99467842 -6.34463374 0.01201009 -0.01223141 -0.36759824 0.92982670
1654231714.03428292 214.35057684 219.54946011 -6.38475592 0.01213136 -0.01182365 -0.36772751 0.92977928
1654231714.45550108 215.89238977 218.12803080 -6.44900588 0.01248646 -0.01250547 -0.36914509 0.92920375
1654231714.87007999 217.44377613 216.72221984 -6.52083647 0.01275596 -0.01333583 -0.36827973 0.92953186
1654231715.28475499 218.99509392 215.32572505 -6.58300557 0.01287293 -0.01347519 -0.36495501 0.93083863
1654231715.70016503 220.56421885 213.94255926 -6.63978838 0.01311909 -0.01354289 -0.36053894 0.93255356
1654231716.11728692 222.11403059 212.59239259 -6.69201420 0.01354404 -0.01396354 -0.35680815 0.93397512
1654231716.61493993 223.82400632 211.10067078 -6.71968540 0.01340031 -0.01295779 -0.35084145 0.93624933
1654231717.03018403 225.45281820 209.76077119 -6.78839095 0.01364245 -0.01318572 -0.34526477 0.93831352
1654231717.44468307 227.03427391 208.47415140 -6.85091986 0.01326141 -0.01210395 -0.34232074 0.93941159
1654231717.86447096 228.62246360 207.20784004 -6.91726282 0.01294962 -0.01222816 -0.34104114 0.93987963
1654231718.27988601 230.25258906 205.90056186 -6.98144985 0.01304656 -0.01233855 -0.34004490 0.94023774
1654231718.69498301 231.94810224 204.55034021 -7.04313572 0.01294043 -0.01174765 -0.33859287 0.94077064
1654231719.11321402 233.66266162 203.18576709 -7.10601671 0.01308625 -0.01143431 -0.33724718 0.94125573
1654231719.52967095 235.44369789 201.78690868 -7.17543039 0.01333141 -0.01141547 -0.33568717 0.94181000
1654231719.95004392 237.28897468 200.35303365 -7.25558236 0.01334155 -0.01181579 -0.33278185 0.94283542
1654231720.36442590 239.18615505 198.89444799 -7.31827901 0.01454124 -0.01194609 -0.33265101 0.94286221
1654231720.78676701 241.07881147 197.42794097 -7.37647070 0.01511305 -0.01187666 -0.33186062 0.94313258
1654231721.19869208 243.01761277 195.93652511 -7.43196906 0.01402448 -0.01178202 -0.33150681 0.94327500
1654231721.62952209 244.95059440 194.44964542 -7.48789448 0.01333347 -0.01207113 -0.33136897 0.94332980
1654231722.03514791 246.89779580 192.94849532 -7.56631201 0.01395089 -0.01212186 -0.33274591 0.94283540
1654231722.45581603 248.86036388 191.44124340 -7.65477138 0.01402714 -0.01246087 -0.33341307 0.94259413
1654231722.86664391 250.81972613 189.92344564 -7.72065200 0.01340079 -0.01238983 -0.33395870 0.94241100
1654231723.19814301 252.39866814 188.68997173 -7.78122768 0.01351605 -0.01257775 -0.33395519 0.94240811
1654231723.53240299 253.98526386 187.46166156 -7.84721138 0.01354958 -0.01309154 -0.33354673 0.94254528
1654231723.87010503 255.58108138 186.22170125 -7.91692032 0.01495578 -0.01464528 -0.33268715 0.94280491
1654231724.20182991 257.18967599 184.97982299 -7.97801011 0.01602293 -0.01562642 -0.33192361 0.94304072
1654231724.53291607 258.78988415 183.74802329 -8.03321912 0.01713511 -0.01651512 -0.32916046 0.94397406
1654231724.86620092 260.40669321 182.52684421 -8.08532194 0.01713080 -0.01715626 -0.32434916 0.94562668
1654231725.19772410 262.02399697 181.32903348 -8.12809291 0.01817845 -0.01737436 -0.32087704 0.94678699
1654231725.61562800 263.99928251 179.86482809 -8.13352486 0.01838659 -0.01729462 -0.31946388 0.94726219
1654231726.03195310 266.00485921 178.39447426 -8.18938290 0.01671754 -0.01724231 -0.31920506 0.94738132
1654231726.36721897 267.62975603 177.21336013 -8.21799345 0.01472809 -0.01697222 -0.31838578 0.94769485
1654231726.70064402 269.27139310 176.01785971 -8.25908246 0.01633802 -0.01786009 -0.31732857 0.94800668
1654231727.03752494 270.90130278 174.84252166 -8.29524704 0.01707935 -0.01853132 -0.31745938 0.94793693
1654231727.46131992 272.91236912 173.38885927 -8.33218600 0.01782612 -0.01991687 -0.31738377 0.94792040
1654231727.86982799 274.89329151 171.95137283 -8.35591387 0.01843447 -0.02058547 -0.31791866 0.94771522
1654231728.28877592 276.87460023 170.52503258 -8.41383523 0.01935781 -0.02313195 -0.31853880 0.94742980
1654231728.71168399 278.84315001 169.09820892 -8.43861333 0.01884938 -0.02337659 -0.31981904 0.94700265
1654231729.12399411 280.82142933 167.65416296 -8.46376040 0.01940729 -0.02362318 -0.32063805 0.94670827
1654231729.53795290 282.75877651 166.23159620 -8.48413865 0.01908869 -0.02363779 -0.32164324 0.94637334
1654231729.95578098 284.68793155 164.80581063 -8.50448195 0.01917002 -0.02372112 -0.32174908 0.94633363
1654231730.37097406 286.62221493 163.38044485 -8.52981896 0.01918593 -0.02411764 -0.32292185 0.94592374
1654231730.79077792 288.55943873 161.94787905 -8.55101784 0.01860924 -0.02445512 -0.32395340 0.94557381
1654231731.20704007 290.48998908 160.51991941 -8.56170441 0.01849211 -0.02445455 -0.32469695 0.94532106
1654231731.62711191 292.38650015 159.09981843 -8.57927422 0.01906465 -0.02485516 -0.32730632 0.94439893
1654231732.03646302 294.25234214 157.69080541 -8.60365484 0.01854658 -0.02497982 -0.32913681 0.94376957
1654231732.45631194 296.13351247 156.25142820 -8.63532451 0.01845896 -0.02540639 -0.33150037 0.94293228
1654231732.86811304 297.97398552 154.82993342 -8.66000296 0.01851975 -0.02570519 -0.33675275 0.94105996
1654231733.29398489 299.80652400 153.38176755 -8.68896907 0.01838711 -0.02583489 -0.34214211 0.93911301
1654231733.70546293 301.60825676 151.90979153 -8.71603805 0.01887542 -0.02625396 -0.34363343 0.93854702
1654231734.12992692 303.39347668 150.44300976 -8.73530643 0.01922627 -0.02661518 -0.34528742 0.93792248
1654231734.53802705 305.20164492 148.95464601 -8.75266435 0.01931602 -0.02662758 -0.34868646 0.93666195
1654231734.95909405 306.98488163 147.45789659 -8.77119384 0.01893263 -0.02670383 -0.35874228 0.93286249
1654231735.37225389 308.75314185 145.91221617 -8.78230127 0.01841850 -0.02655211 -0.36846508 0.92907977
1654231735.79525495 310.49317857 144.32298922 -8.79499943 0.01782331 -0.02655846 -0.37918332 0.92476861
1654231736.20404196 312.20929139 142.68112690 -8.81325700 0.01759711 -0.02664015 -0.38983801 0.92032982
1654231736.62627697 313.87651135 141.00561093 -8.81444047 0.01775580 -0.02658740 -0.39943928 0.91620200
1654231737.04401994 315.49896493 139.31273591 -8.83737700 0.01798821 -0.02733733 -0.41000136 0.91149766
1654231737.46113706 317.05649395 137.60636334 -8.84846309 0.01775179 -0.02731911 -0.42227919 0.90588014
1654231737.87662005 318.58626259 135.85030661 -8.88645386 0.01769135 -0.02783991 -0.43460475 0.90001704
1654231738.30289602 320.04074551 134.08281013 -8.90705094 0.01734862 -0.02753102 -0.44829731 0.89329200
1654231738.70286989 321.43860138 132.26207969 -8.90385857 0.01690386 -0.02703766 -0.46374928 0.88539247
1654231739.14079690 322.77285922 130.39854449 -8.89141592 0.01534738 -0.02610951 -0.47885505 0.87737141
1654231739.53806901 324.06167686 128.47896099 -8.90626191 0.01433940 -0.02532895 -0.49340251 0.86931398
1654231739.96898699 325.27625624 126.51444109 -8.92862156 0.01258814 -0.02515619 -0.50407449 0.86320195
1654231740.36927509 326.46801653 124.46340179 -8.95257934 0.01204862 -0.02499956 -0.51220135 0.85841693
1654231740.80743098 327.62417249 122.39546080 -8.97117586 0.01163953 -0.02467482 -0.51845707 0.85466832
1654231741.20185089 328.77207001 120.28258486 -9.00096465 0.01121462 -0.02456267 -0.52413341 0.85120801
1654231741.63046002 329.88303177 118.16000082 -9.02671587 0.00996701 -0.02460941 -0.52684314 0.84954773
1654231742.04078889 331.01189816 116.01609230 -9.04762418 0.00987828 -0.02472467 -0.52564146 0.85028946
1654231742.46508098 332.14251692 113.85758656 -9.04395010 0.01016076 -0.02488892 -0.52499783 0.85067889
